 
6.500054, -1, 0.001369289, 5, 0, 0.0064047423826964973033729690, 25684.02, -1097.036, -1.452792, 0.000797999, 0.03187544, 243.0983, 0.4629163, 0.3179369, 0.02412826
 
6.510054, 0.999165, -0.008630711, 5, 0, 0.0064235629634127602926618469, 25627.62, -1097.036, -1.452792, 0.000797999, 0.03187544, 242.8652, 0.4629157, 0.3179369, 0.02412826
 
6.520054, -1, 0.001360939, 5, 0, 0.0064427511745200100391015949, 25571.36, -1097.036, -1.452792, 0.000797999, 0.03187544, 242.6324, 0.4629151, 0.3179369, 0.02412826
 
6.530055, 0.999639, -0.008639061, 5, 0, 0.0064621746309811028790066877, 25515.25, -1097.036, -1.452792, 0.000797999, 0.03187544, 242.3999, 0.4629145, 0.3179369, 0.02412826
 
6.540055, -1, 0.001357329, 5, 0, 0.0064819857184502996926492557, 25459.28, -1097.036, -1.452792, 0.000797999, 0.03187544, 242.1677, 0.4629139, 0.3179369, 0.02412826
 
6.550055, 0.9991193, -0.008642671, 5, 0, 0.0065010739264719157356390097, 25403.45, -1097.036, -1.452792, 0.000797999, 0.03187544, 241.9359, 0.4629133, 0.3179369, 0.02412826
 
6.560055, -1, 0.001348522, 5, 0, 0.0065205745281704974324912407, 25347.77, -1097.036, -1.452792, 0.000797999, 0.03187544, 241.7043, 0.4629127, 0.3179369, 0.02412826
 
6.570055, 0.999663, -0.008651477, 5, 0, 0.0065402827553230519609743514, 25292.23, -1097.036, -1.452792, 0.000797999, 0.03187544, 241.473, 0.4629121, 0.3179369, 0.02412826
 
6.580056, -1, 0.001345153, 5, 0, 0.0065603824231250869858188674, 25236.84, -1097.036, -1.452792, 0.000797999, 0.03187544, 241.2421, 0.4629115, 0.3179369, 0.02412826
 
6.590056, 0.9990689, -0.008654848, 5, 0, 0.0065797782596863286120962824, 25181.59, -1097.036, -1.452792, 0.000797999, 0.03187544, 241.0114, 0.4629109, 0.3179369, 0.02412826
 
6.600056, -1, 0.001335841, 5, 0, 0.0065993598162637471162094007, 25126.49, -1097.036, -1.452792, 0.000797999, 0.03187544, 240.7811, 0.4629103, 0.3179369, 0.02412826
 
6.610056, 0.9997179, -0.008664159, 5, 0, 0.0066193737671352389666682074, 25071.52, -1097.036, -1.452792, 0.000797999, 0.03187544, 240.551, 0.4629097, 0.3179369, 0.02412826
 
6.620057, -1, 0.00133302, 5, 0, 0.0066398182074801349503675251, 25016.69, -1097.036, -1.452792, 0.000797999, 0.03187544, 240.3213, 0.462909, 0.3179369, 0.02412826
 
6.630057, 0.9989914, -0.00866698, 5, 0, 0.0066594245267263675140886767, 24962.01, -1097.036, -1.452792, 0.000797999, 0.03187544, 240.0918, 0.4629084, 0.3179369, 0.02412826
 
6.640057, -1, 0.001322933, 5, 0, 0.0066793489510259682398480254, 24907.47, -1097.036, -1.452792, 0.000797999, 0.03187544, 239.8627, 0.4629078, 0.3179369, 0.02412826
 
6.650057, 0.9997829, -0.008677066, 5, 0, 0.0066995695749410935533334261, 24853.07, -1097.036, -1.452792, 0.000797999, 0.03187544, 239.6338, 0.4629072, 0.3179369, 0.02412826
 
6.660058, -1, 0.001320762, 5, 0, 0.0067190835103844073624388690, 24798.81, -1097.036, -1.452792, 0.000797999, 0.03187544, 239.4052, 0.4629066, 0.3179369, 0.02412826
 
6.670058, 0.9990474, -0.008679237, 5, 0, 0.0067389612665773790265882204, 24744.69, -1097.036, -1.452792, 0.000797999, 0.03187544, 239.177, 0.462906, 0.3179369, 0.02412826
 
6.680058, -1, 0.001311237, 5, 0, 0.0067591552230030115432570165, 24690.7, -1097.036, -1.452792, 0.000797999, 0.03187544, 238.949, 0.4629053, 0.3179369, 0.02412826
 
6.690058, 0.9996989, -0.008688763, 5, 0, 0.0067797101429472647609500767, 24636.86, -1097.036, -1.452792, 0.000797999, 0.03187544, 238.7213, 0.4629047, 0.3179369, 0.02412826
 
6.700058, -1, 0.001308226, 5, 0, 0.0067994221797411672397469363, 24583.15, -1097.036, -1.452792, 0.000797999, 0.03187544, 238.4939, 0.4629041, 0.3179369, 0.02412826
 
6.710059, 0.9991459, -0.008691774, 5, 0, 0.0068194256540989355596619945, 24529.58, -1097.036, -1.452792, 0.000797999, 0.03187544, 238.2669, 0.4629035, 0.3179369, 0.02412826
 
6.720059, -1, 0.001299685, 5, 0, 0.0068398119974131205343964934, 24476.15, -1097.036, -1.452792, 0.000797999, 0.03187544, 238.04, 0.4629029, 0.3179369, 0.02412826
 
6.730059, 0.999575, -0.008700315, 5, 0, 0.0068607402622104062449695313, 24422.84, -1097.036, -1.452792, 0.000797999, 0.03187544, 237.8135, 0.4629022, 0.3179369, 0.02412826
 
6.740059, -1, 0.001295435, 5, 0, 0.0068807799281610515236406572, 24369.68, -1097.036, -1.452792, 0.000797999, 0.03187544, 237.5873, 0.4629016, 0.3179369, 0.02412826
 
6.75006, 0.9992329, -0.008704565, 5, 0, 0.0069012481787644317224471162, 24316.66, -1097.036, -1.452792, 0.000797999, 0.03187544, 237.3613, 0.462901, 0.3179369, 0.02412826
 
6.76006, -1, 0.001287765, 5, 0, 0.0069220278675487854548549853, 24263.76, -1097.036, -1.452792, 0.000797999, 0.03187544, 237.1357, 0.4629003, 0.3179369, 0.02412826
 
6.77006, 0.9994593, -0.008712235, 5, 0, 0.0069431675674414014714760456, 24211.01, -1097.036, -1.452792, 0.000797999, 0.03187544, 236.9104, 0.4628997, 0.3179369, 0.02412826
 
6.78006, -1, 0.001282357, 5, 0, 0.0069635748637830525555048289, 24158.38, -1097.036, -1.452792, 0.000797999, 0.03187544, 236.6853, 0.4628991, 0.3179369, 0.02412826
 
6.790061, 0.9993331, -0.008717642, 5, 0, 0.0069842935983056676490316285, 24105.89, -1097.036, -1.452792, 0.000797999, 0.03187544, 236.4605, 0.4628984, 0.3179369, 0.02412826
 
6.800061, -1, 0.001275689, 5, 0, 0.0070053923445537193879785865, 24053.54, -1097.036, -1.452792, 0.000797999, 0.03187544, 236.236, 0.4628978, 0.3179369, 0.02412826
 
6.810061, 0.9993379, -0.00872431, 5, 0, 0.0070267549084657476580024906, 24001.31, -1097.036, -1.452792, 0.000797999, 0.03187544, 236.0118, 0.4628971, 0.3179369, 0.02412826
 
6.820061, -1, 0.001269068, 5, 0, 0.0070473403055408606710326919, 23949.22, -1097.036, -1.452792, 0.000797999, 0.03187544, 235.7878, 0.4628965, 0.3179369, 0.02412826
 
6.830061, 0.999454, -0.008730931, 5, 0, 0.0070683733354754769280771522, 23897.27, -1097.036, -1.452792, 0.000797999, 0.03187544, 235.5642, 0.4628958, 0.3179369, 0.02412826
 
6.840062, -1, 0.001263609, 5, 0, 0.0070896692306637493958010603, 23845.44, -1097.036, -1.452792, 0.000797999, 0.03187544, 235.3409, 0.4628952, 0.3179369, 0.02412826
 
6.850062, 0.9991993, -0.008736391, 5, 0, 0.0071113432327567797717365554, 23793.74, -1097.036, -1.452792, 0.000797999, 0.03187544, 235.1177, 0.4628945, 0.3179369, 0.02412826
 
6.860062, -1, 0.001255602, 5, 0, 0.0071323772151017258732819077, 23742.17, -1097.036, -1.452792, 0.000797999, 0.03187544, 234.8949, 0.4628938, 0.3179369, 0.02412826
 
6.870062, 0.9995752, -0.008744398, 5, 0, 0.0071536254897730394348949266, 23690.74, -1097.036, -1.452792, 0.000797999, 0.03187544, 234.6724, 0.4628932, 0.3179369, 0.02412826
 
6.880063, -1, 0.001251354, 5, 0, 0.0071752975870453720254150630, 23639.43, -1097.036, -1.452792, 0.000797999, 0.03187544, 234.4502, 0.4628925, 0.3179369, 0.02412826
 
6.890063, 0.9990335, -0.008748646, 5, 0, 0.0071973477912224339518366055, 23588.25, -1097.036, -1.452792, 0.000797999, 0.03187544, 234.2282, 0.4628918, 0.3179369, 0.02412826
 
6.900063, -1, 0.001241689, 5, 0, 0.0072185922562523900390324818, 23537.21, -1097.036, -1.452792, 0.000797999, 0.03187544, 234.0065, 0.4628912, 0.3179369, 0.02412826
 
6.910063, 0.9997357, -0.008758311, 5, 0, 0.0072402138757767456176288721, 23486.28, -1097.036, -1.452792, 0.000797999, 0.03187544, 233.7851, 0.4628905, 0.3179369, 0.02412826
 
6.920063, -1, 0.001239045, 5, 0, 0.0072621869347163091629998827, 23435.5, -1097.036, -1.452792, 0.000797999, 0.03187544, 233.564, 0.4628899, 0.3179369, 0.02412826
 
6.930064, 0.9988644, -0.008760954, 5, 0, 0.0072843485709030772161228471, 23384.84, -1097.036, -1.452792, 0.000797999, 0.03187544, 233.3432, 0.4628892, 0.3179369, 0.02412826
 
6.940064, -1, 0.001227689, 5, 0, 0.0073058206620041328756396018, 23334.3, -1097.036, -1.452792, 0.000797999, 0.03187544, 233.1226, 0.4628885, 0.3179369, 0.02412826
 
6.950064, 0.9999018, -0.008772311, 5, 0, 0.0073277861016610100444865081, 23283.89, -1097.036, -1.452792, 0.000797999, 0.03187544, 232.9023, 0.4628878, 0.3179369, 0.02412826
 
6.960064, -1, 0.001226707, 5, 0, 0.0073501020283227558115037491, 23233.61, -1097.036, -1.452792, 0.000797999, 0.03187544, 232.6823, 0.4628871, 0.3179369, 0.02412826
 
6.970065, 0.9987756, -0.008773292, 5, 0, 0.0073715636429100688922699679, 23183.46, -1097.036, -1.452792, 0.000797999, 0.03187544, 232.4625, 0.4628865, 0.3179369, 0.02412826
 
6.980065, -1, 0.001214463, 5, 0, 0.0073933757445022981917234897, 23133.42, -1097.036, -1.452792, 0.000797999, 0.03187544, 232.2431, 0.4628858, 0.3179369, 0.02412826
 
6.990065, 1, -0.008785537, 5, 0, 0.0074143306767890862232165261, 23083.51, -1097.036, -1.452792, 0.000797999, 0.03187544, 232.0238, 0.4628852, 0.3179369, 0.02412826
 
7.000065, -1, 0.001214463, 5, 0, 0.0074359199143618842210604166, 23033.72, -1097.036, -1.452792, 0.000797999, 0.03187544, 231.8049, 0.4628845, 0.3179369, 0.02412826
 
7.010066, 0.9988813, -0.008785537, 5, 0, 0.0074577167773886836228453679, 22984.07, -1097.036, -1.452792, 0.000797999, 0.03187544, 231.5862, 0.4628838, 0.3179369, 0.02412826
 
7.020066, -1, 0.001203276, 5, 0, 0.0074798860328581666248026176, 22934.54, -1097.036, -1.452792, 0.000797999, 0.03187544, 231.3678, 0.4628831, 0.3179369, 0.02412826
 
7.030066, 0.9998367, -0.008796724, 5, 0, 0.0075024524434391663347469865, 22885.13, -1097.036, -1.452792, 0.000797999, 0.03187544, 231.1497, 0.4628825, 0.3179369, 0.02412826
 
7.040066, -1, 0.001201643, 5, 0, 0.0075241597798940555636256923, 22835.85, -1097.036, -1.452792, 0.000797999, 0.03187544, 230.9319, 0.4628818, 0.3179369, 0.02412826
 
7.050066, 0.998933, -0.008798357, 5, 0, 0.0075463109395670905621015145, 22786.68, -1097.036, -1.452792, 0.000797999, 0.03187544, 230.7143, 0.4628811, 0.3179369, 0.02412826
 
7.060067, -1, 0.001190972, 5, 0, 0.0075688583019413028999601702, 22737.64, -1097.036, -1.452792, 0.000797999, 0.03187544, 230.4969, 0.4628804, 0.3179369, 0.02412826
 
7.070067, 0.9998765, -0.008809027, 5, 0, 0.0075906170685545180334703015, 22688.72, -1097.036, -1.452792, 0.000797999, 0.03187544, 230.2799, 0.4628797, 0.3179369, 0.02412826
 
7.080067, -1, 0.001189737, 5, 0, 0.0076126758444246342773304149, 22639.92, -1097.036, -1.452792, 0.000797999, 0.03187544, 230.0631, 0.4628791, 0.3179369, 0.02412826
 
7.090067, 0.9988667, -0.008810262, 5, 0, 0.0076351279657649097547605049, 22591.24, -1097.036, -1.452792, 0.000797999, 0.03187544, 229.8466, 0.4628784, 0.3179369, 0.02412826
 
7.100068, -1, 0.001178404, 5, 0, 0.0076580953410987931712125293, 22542.69, -1097.036, -1.452792, 0.000797999, 0.03187544, 229.6303, 0.4628777, 0.3179369, 0.02412826
 
7.110068, 0.9999079, -0.008821595, 5, 0, 0.0076802503104131761200021004, 22494.25, -1097.036, -1.452792, 0.000797999, 0.03187544, 229.4143, 0.462877, 0.3179369, 0.02412826
 
7.120068, -1, 0.001177483, 5, 0, 0.0077028462457146962566793247, 22445.92, -1097.036, -1.452792, 0.000797999, 0.03187544, 229.1986, 0.4628763, 0.3179369, 0.02412826
 
7.130068, 0.9987661, -0.008822517, 5, 0, 0.0077258364788967149955308111, 22397.72, -1097.036, -1.452792, 0.000797999, 0.03187544, 228.9831, 0.4628756, 0.3179369, 0.02412826
 
7.140069, -1, 0.001165144, 5, 0, 0.0077491962472903992287417390, 22349.64, -1097.036, -1.452792, 0.000797999, 0.03187544, 228.7679, 0.4628749, 0.3179369, 0.02412826
 
7.150069, 0.9999809, -0.008834857, 5, 0, 0.0077717417048439423534952171, 22301.67, -1097.036, -1.452792, 0.000797999, 0.03187544, 228.5529, 0.4628741, 0.3179369, 0.02412826
 
7.160069, -1, 0.001164952, 5, 0, 0.0077947290807949429865338466, 22253.83, -1097.036, -1.452792, 0.000797999, 0.03187544, 228.3382, 0.4628735, 0.3179369, 0.02412826
 
7.170069, 0.9986534, -0.008835047, 5, 0, 0.0078181098022161028531424526, 22206.1, -1097.036, -1.452792, 0.000797999, 0.03187544, 228.1237, 0.4628727, 0.3179369, 0.02412826
 
7.180069, -1, 0.001151486, 5, 0, 0.0078417619605839922960758647, 22158.49, -1097.036, -1.452792, 0.000797999, 0.03187544, 227.9095, 0.462872, 0.3179369, 0.02412826
 
7.19007, 1, -0.008848514, 5, 0, 0.0078647188594041236096739595, 22111, -1097.036, -1.452792, 0.000797999, 0.03187544, 227.6956, 0.4628713, 0.3179369, 0.02412826
 
7.20007, -1, 0.001151485, 5, 0, 0.0078881424392905645875788138, 22063.63, -1097.036, -1.452792, 0.000797999, 0.03187544, 227.4819, 0.4628706, 0.3179369, 0.02412826
 
7.21007, 0.9986799, -0.008848514, 5, 0, 0.0079118345988926884636854361, 22016.37, -1097.036, -1.452792, 0.000797999, 0.03187544, 227.2685, 0.4628699, 0.3179369, 0.02412826
 
7.22007, -1, 0.001138284, 5, 0, 0.0079358715310376732986468602, 21969.23, -1097.036, -1.452792, 0.000797999, 0.03187544, 227.0554, 0.4628691, 0.3179369, 0.02412826
 
7.230071, 1, -0.008861716, 5, 0, 0.0079590665324426562874197630, 21922.2, -1097.036, -1.452792, 0.000797999, 0.03187544, 226.8425, 0.4628684, 0.3179369, 0.02412826
 
7.240071, -1, 0.001138284, 5, 0, 0.0079827748830205589539026352, 21875.3, -1097.036, -1.452792, 0.000797999, 0.03187544, 226.6299, 0.4628676, 0.3179369, 0.02412826
 
7.250071, 0.9986232, -0.008861716, 5, 0, 0.0080067765759829871505054899, 21828.5, -1097.036, -1.452792, 0.000797999, 0.03187544, 226.4175, 0.4628669, 0.3179369, 0.02412826
 
7.260071, -1, 0.001124516, 5, 0, 0.0080300572943185133136641019, 21781.82, -1097.036, -1.452792, 0.000797999, 0.03187544, 226.2053, 0.4628662, 0.3179369, 0.02412826
 
7.270072, 1, -0.008875484, 5, 0, 0.0080536799279658728057612650, 21735.25, -1097.036, -1.452792, 0.000797999, 0.03187544, 225.9935, 0.4628655, 0.3179369, 0.02412826
 
7.280072, -1, 0.001124516, 5, 0, 0.0080777663854485048081455432, 21688.8, -1097.036, -1.452792, 0.000797999, 0.03187544, 225.7818, 0.4628647, 0.3179369, 0.02412826
 
7.290072, 0.9987474, -0.008875484, 5, 0, 0.0081020709448988522209112370, 21642.46, -1097.036, -1.452792, 0.000797999, 0.03187544, 225.5705, 0.462864, 0.3179369, 0.02412826
 
7.300072, -1, 0.00111199, 5, 0, 0.0081257040550599447676555423, 21596.24, -1097.036, -1.452792, 0.000797999, 0.03187544, 225.3594, 0.4628633, 0.3179369, 0.02412826
 
7.310072, 1, -0.00888801, 5, 0, 0.0081497505113083232886598229, 21550.12, -1097.036, -1.452792, 0.000797999, 0.03187544, 225.1485, 0.4628625, 0.3179369, 0.02412826
 
7.320073, -1, 0.00111199, 5, 0, 0.0081742112660543366766317582, 21504.12, -1097.036, -1.452792, 0.000797999, 0.03187544, 224.9379, 0.4628618, 0.3179369, 0.02412826
 
7.330073, 0.9985523, -0.00888801, 5, 0, 0.0081989377432850148569926046, 21458.23, -1097.036, -1.452792, 0.000797999, 0.03187544, 224.7275, 0.462861, 0.3179369, 0.02412826
 
7.340073, -1, 0.001097512, 5, 0, 0.0082230899170810728171759869, 21412.45, -1097.036, -1.452792, 0.000797999, 0.03187544, 224.5173, 0.4628603, 0.3179369, 0.02412826
 
7.350073, 1, -0.008902487, 5, 0, 0.0082475830537785961653834535, 21366.79, -1097.036, -1.452792, 0.000797999, 0.03187544, 224.3075, 0.4628595, 0.3179369, 0.02412826
 
7.360074, -1, 0.001097512, 5, 0, 0.0082724628690739412633444719, 21321.23, -1097.036, -1.452792, 0.000797999, 0.03187544, 224.0979, 0.4628587, 0.3179369, 0.02412826
 
7.370074, 0.9986675, -0.008902487, 5, 0, 0.0082977074575292264403333222, 21275.79, -1097.036, -1.452792, 0.000797999, 0.03187544, 223.8885, 0.462858, 0.3179369, 0.02412826
 
7.380074, -1, 0.001084187, 5, 0, 0.0083222034514577964666638269, 21230.46, -1097.036, -1.452792, 0.000797999, 0.03187544, 223.6793, 0.4628572, 0.3179369, 0.02412826
 
7.390074, 1, -0.008915813, 5, 0, 0.0083470394558775210847243113, 21185.22, -1097.036, -1.452792, 0.000797999, 0.03187544, 223.4704, 0.4628564, 0.3179369, 0.02412826
 
7.400074, -1, 0.001084187, 5, 0, 0.0083723621419806344872645856, 21140.1, -1097.036, -1.452792, 0.000797999, 0.03187544, 223.2617, 0.4628557, 0.3179369, 0.02412826
 
7.410075, 0.9984905, -0.008915813, 5, 0, 0.0083980229337542427925330557, 21095.1, -1097.036, -1.452792, 0.000797999, 0.03187544, 223.0533, 0.4628549, 0.3179369, 0.02412826
 
7.420075, -1, 0.001069092, 5, 0, 0.0084230094190075876500706739, 21050.2, -1097.036, -1.452792, 0.000797999, 0.03187544, 222.8452, 0.4628541, 0.3179369, 0.02412826
 
7.430075, 1, -0.008930909, 5, 0, 0.0084471492114692338183983427, 21005.41, -1097.036, -1.452792, 0.000797999, 0.03187544, 222.6373, 0.4628534, 0.3179369, 0.02412826
 
7.440075, -1, 0.001069091, 5, 0, 0.0084716737777079753787540234, 20960.73, -1097.036, -1.452792, 0.000797999, 0.03187544, 222.4296, 0.4628526, 0.3179369, 0.02412826
 
7.450076, 0.9989626, -0.008930909, 5, 0, 0.0084965374020275226381320045, 20916.16, -1097.036, -1.452792, 0.000797999, 0.03187544, 222.2222, 0.4628519, 0.3179369, 0.02412826
 
7.460076, -1, 0.001058718, 5, 0, 0.0085218115152033472900604976, 20871.69, -1097.036, -1.452792, 0.000797999, 0.03187544, 222.015, 0.4628511, 0.3179369, 0.02412826
 
7.470076, 0.9997576, -0.008941282, 5, 0, 0.0085464370369380619224704580, 20827.33, -1097.036, -1.452792, 0.000797999, 0.03187544, 221.808, 0.4628503, 0.3179369, 0.02412826
 
7.480076, -1, 0.001056295, 5, 0, 0.0085715235252770404834580703, 20783.07, -1097.036, -1.452792, 0.000797999, 0.03187544, 221.6013, 0.4628495, 0.3179369, 0.02412826
 
7.490077, 0.9988672, -0.008943705, 5, 0, 0.0085969709771346302213665531, 20738.93, -1097.036, -1.452792, 0.000797999, 0.03187544, 221.3948, 0.4628488, 0.3179369, 0.02412826
 
7.500077, -1, 0.001044967, 5, 0, 0.0086227298671731744446696586, 20694.89, -1097.036, -1.452792, 0.000797999, 0.03187544, 221.1886, 0.4628479, 0.3179369, 0.02412826
 
7.510077, 0.9998212, -0.008955033, 5, 0, 0.0086477630205331388397138804, 20650.96, -1097.036, -1.452792, 0.000797999, 0.03187544, 220.9826, 0.4628472, 0.3179369, 0.02412826
 
7.520077, -1, 0.001043179, 5, 0, 0.0086730314192469368041200533, 20607.13, -1097.036, -1.452792, 0.000797999, 0.03187544, 220.7768, 0.4628464, 0.3179369, 0.02412826
 
7.530077, 0.9987765, -0.008956821, 5, 0, 0.0086990369835634060682433250, 20563.41, -1097.036, -1.452792, 0.000797999, 0.03187544, 220.5713, 0.4628456, 0.3179369, 0.02412826
 
7.540078, -1, 0.001030944, 5, 0, 0.0087252777932336803294183669, 20519.78, -1097.036, -1.452792, 0.000797999, 0.03187544, 220.366, 0.4628448, 0.3179369, 0.02412826
 
7.550078, 0.9998752, -0.008969055, 5, 0, 0.0087507919138150258696268457, 20476.27, -1097.036, -1.452792, 0.000797999, 0.03187544, 220.1609, 0.462844, 0.3179369, 0.02412826
 
7.560078, -1, 0.001029697, 5, 0, 0.0087766422352461685271481616, 20432.86, -1097.036, -1.452792, 0.000797999, 0.03187544, 219.9561, 0.4628432, 0.3179369, 0.02412826
 
7.570078, 0.998676, -0.008970303, 5, 0, 0.0088030287636983757088823028, 20389.55, -1097.036, -1.452792, 0.000797999, 0.03187544, 219.7516, 0.4628424, 0.3179369, 0.02412826
 
7.580079, -1, 0.001016456, 5, 0, 0.0088285609800761692525722091, 20346.35, -1097.036, -1.452792, 0.000797999, 0.03187544, 219.5472, 0.4628416, 0.3179369, 0.02412826
 
7.590079, 1, -0.008983543, 5, 0, 0.0088544027298142575926549541, 20303.25, -1097.036, -1.452792, 0.000797999, 0.03187544, 219.3431, 0.4628408, 0.3179369, 0.02412826
 
7.600079, -1, 0.001016457, 5, 0, 0.0088807035413359216000033860, 20260.26, -1097.036, -1.452792, 0.000797999, 0.03187544, 219.1393, 0.46284, 0.3179369, 0.02412826
 
7.610079, 0.9985791, -0.008983543, 5, 0, 0.0089075157972098265478532161, 20217.36, -1097.036, -1.452792, 0.000797999, 0.03187544, 218.9356, 0.4628392, 0.3179369, 0.02412826
 
7.62008, -1, 0.001002248, 5, 0, 0.0089335775537363090355259480, 20174.57, -1097.036, -1.452792, 0.000797999, 0.03187544, 218.7322, 0.4628384, 0.3179369, 0.02412826
 
7.63008, 1, -0.008997751, 5, 0, 0.0089600478942983711303338332, 20131.88, -1097.036, -1.452792, 0.000797999, 0.03187544, 218.529, 0.4628376, 0.3179369, 0.02412826
 
7.64008, -1, 0.001002248, 5, 0, 0.0089869296761270595103999099, 20089.29, -1097.036, -1.452792, 0.000797999, 0.03187544, 218.326, 0.4628367, 0.3179369, 0.02412826
 
7.65008, 0.9985802, -0.008997751, 5, 0, 0.0090141419443434992720497161, 20046.8, -1097.036, -1.452792, 0.000797999, 0.03187544, 218.1233, 0.4628359, 0.3179369, 0.02412826
 
7.66008, -1, 0.0009880506, 5, 0, 0.0090405256155646883479710002, 20004.42, -1097.036, -1.452792, 0.000797999, 0.03187544, 217.9208, 0.4628351, 0.3179369, 0.02412826
 
7.670081, 1, -0.009011949, 5, 0, 0.0090662340278552650834537532, 19962.13, -1097.036, -1.452792, 0.000797999, 0.03187544, 217.7185, 0.4628343, 0.3179369, 0.02412826
 
7.680081, -1, 0.0009880504, 5, 0, 0.0090923005464334539382513071, 19919.94, -1097.036, -1.452792, 0.000797999, 0.03187544, 217.5165, 0.4628335, 0.3179369, 0.02412826
 
7.690081, 0.9988604, -0.009011949, 5, 0, 0.0091189013672120095318463275, 19877.86, -1097.036, -1.452792, 0.000797999, 0.03187544, 217.3147, 0.4628327, 0.3179369, 0.02412826
 
7.700081, -1, 0.0009766546, 5, 0, 0.0091458355316093536610447216, 19835.88, -1097.036, -1.452792, 0.000797999, 0.03187544, 217.1131, 0.4628319, 0.3179369, 0.02412826
 
7.710082, 0.9998516, -0.009023345, 5, 0, 0.0091720915798450578198883340, 19793.98, -1097.036, -1.452792, 0.000797999, 0.03187544, 216.9117, 0.4628311, 0.3179369, 0.02412826
 
7.720082, -1, 0.0009751712, 5, 0, 0.0091989371700808501929915557, 19752.19, -1097.036, -1.452792, 0.000797999, 0.03187544, 216.7106, 0.4628302, 0.3179369, 0.02412826
 
7.730082, 0.9987379, -0.009024829, 5, 0, 0.0092260884840355798880704735, 19710.5, -1097.036, -1.452792, 0.000797999, 0.03187544, 216.5097, 0.4628294, 0.3179369, 0.02412826
 
7.740082, -1, 0.0009625504, 5, 0, 0.0092534931391405625836825887, 19668.91, -1097.036, -1.452792, 0.000797999, 0.03187544, 216.309, 0.4628285, 0.3179369, 0.02412826
 
7.750082, 0.9999303, -0.009037449, 5, 0, 0.0092803768257899201768538431, 19627.42, -1097.036, -1.452792, 0.000797999, 0.03187544, 216.1086, 0.4628277, 0.3179369, 0.02412826
 
7.760083, -1, 0.0009618534, 5, 0, 0.0093075129011792199742641903, 19586.03, -1097.036, -1.452792, 0.000797999, 0.03187544, 215.9083, 0.4628269, 0.3179369, 0.02412826
 
7.770083, 0.9986268, -0.009038147, 5, 0, 0.0093352118510790675686005738, 19544.73, -1097.036, -1.452792, 0.000797999, 0.03187544, 215.7083, 0.462826, 0.3179369, 0.02412826
 
7.780083, -1, 0.0009481215, 5, 0, 0.0093632412873666951168308678, 19503.53, -1097.036, -1.452792, 0.000797999, 0.03187544, 215.5085, 0.4628252, 0.3179369, 0.02412826
 
7.790083, 1, -0.009051878, 5, 0, 0.0093904402218383741939172811, 19462.43, -1097.036, -1.452792, 0.000797999, 0.03187544, 215.3089, 0.4628243, 0.3179369, 0.02412826
 
7.800084, -1, 0.0009481218, 5, 0, 0.0094181220283521226774799164, 19421.41, -1097.036, -1.452792, 0.000797999, 0.03187544, 215.1096, 0.4628235, 0.3179369, 0.02412826
 
7.810084, 0.9985185, -0.009051878, 5, 0, 0.0094463438515283026837759132, 19380.5, -1097.036, -1.452792, 0.000797999, 0.03187544, 214.9104, 0.4628226, 0.3179369, 0.02412826
 
7.820084, -1, 0.000933307, 5, 0, 0.0094736808854991997325871405, 19339.69, -1097.036, -1.452792, 0.000797999, 0.03187544, 214.7115, 0.4628218, 0.3179369, 0.02412826
 
7.830084, 1, -0.009066693, 5, 0, 0.0095015026963328258768763737, 19298.97, -1097.036, -1.452792, 0.000797999, 0.03187544, 214.5129, 0.4628209, 0.3179369, 0.02412826
 
7.840085, -1, 0.0009333072, 5, 0, 0.0095297035664815302497746924, 19258.35, -1097.036, -1.452792, 0.000797999, 0.03187544, 214.3144, 0.4628201, 0.3179369, 0.02412826
 
7.850085, 0.9986693, -0.009066693, 5, 0, 0.0095582377802490136341729912, 19217.82, -1097.036, -1.452792, 0.000797999, 0.03187544, 214.1161, 0.4628192, 0.3179369, 0.02412826
 
7.860085, -1, 0.0009200005, 5, 0, 0.0095861719755026947978713257, 19177.38, -1097.036, -1.452792, 0.000797999, 0.03187544, 213.9181, 0.4628183, 0.3179369, 0.02412826
 
7.870085, 0.9999757, -0.009079999, 5, 0, 0.0096145157072023044614124930, 19137.05, -1097.036, -1.452792, 0.000797999, 0.03187544, 213.7203, 0.4628174, 0.3179369, 0.02412826
 
7.880085, -1, 0.0009197579, 5, 0, 0.0096431832584172994504107838, 19096.8, -1097.036, -1.452792, 0.000797999, 0.03187544, 213.5227, 0.4628166, 0.3179369, 0.02412826
 
7.890086, 0.9984465, -0.009080242, 5, 0, 0.0096724984486630650903233218, 19056.65, -1097.036, -1.452792, 0.000797999, 0.03187544, 213.3253, 0.4628156, 0.3179369, 0.02412826
 
7.900086, -1, 0.0009042227, 5, 0, 0.0097008993249830368701216285, 19016.6, -1097.036, -1.452792, 0.000797999, 0.03187544, 213.1282, 0.4628148, 0.3179369, 0.02412826
 
7.910086, 1, -0.009095777, 5, 0, 0.0097285668453416948246199790, 18976.64, -1097.036, -1.452792, 0.000797999, 0.03187544, 212.9313, 0.4628139, 0.3179369, 0.02412826
 
7.920086, -1, 0.000904223, 5, 0, 0.0097567010467666433952183016, 18936.77, -1097.036, -1.452792, 0.000797999, 0.03187544, 212.7345, 0.4628131, 0.3179369, 0.02412826
 
