"1/K","F(K)","G(K)","X1R(K)","X2R(K)","X1I(K)","X2I(K)"
2.068319,.591416051984222,-.146600046229535,1.3713628981478,1.11910067671109,1.16215808678272,1.16215808678272
2.07261,.591213403218412,-.146467679890628,1.37139588242449,1.11956653652626,1.16223365869088,1.16223365869088
2.076919,.591011426302542,-.146335466760133,1.3714293287859,1.12003511151725,1.16230951737728,1.16230951737728
2.081245,.590810118258135,-.146203407063463,1.37146324445424,1.12050642058048,1.16238566396368,1.16238566396368
2.08559,.590609476123211,-.146071501020267,1.37149763678783,1.12098048273719,1.16246209957658,1.16246209957658
2.089954,.590409496952176,-.145939748844503,1.37153251328415,1.12145731713345,1.16253882534724,1.16253882534724
2.094335,.590210177815716,-.1458081507445,1.371567881583,1.12193694304007,1.1626158424117,1.1626158424117
2.098735,.590011515800688,-.145676706923031,1.37160374946972,1.12241937985254,1.16269315191079,1.16269315191079
2.103153,.589813508010017,-.145545417577377,1.3716401248785,1.12290464709088,1.16277075499019,1.16277075499019
2.10759,.589616151562584,-.145414282899395,1.37167701589579,1.12339276439947,1.16284865280041,1.16284865280041
2.112046,.58941944359313,-.145283303075581,1.37171443076379,1.12388375154682,1.16292684649683,1.16292684649683
2.116521,.589223381252146,-.145152478287138,1.37175237788402,1.1243776284253,1.16300533723972,1.16300533723972
2.121014,.58902796170577,-.145021808710036,1.37179086582103,1.1248744150508,1.16308412619426,1.16308412619426
2.125527,.588833182135687,-.144891294515077,1.37182990330615,1.12537413156238,1.16316321453059,1.16316321453059
2.130059,.588639039739026,-.144760935867958,1.37186949924138,1.12587679822182,1.16324260342377,1.16324260342377
2.134611,.588445531728263,-.144630732929333,1.37190966270338,1.12638243541309,1.16332229405388,1.16332229405388
2.139181,.588252655331111,-.144500685854869,1.37195040294758,1.12689106364187,1.16340228760597,1.16340228760597
2.143772,.588060407790433,-.144370794795315,1.37199172941234,1.12740270353488,1.16348258527016,1.16348258527016
2.148382,.587868786364135,-.144241059896553,1.37203365172334,1.1279173758392,1.16356318824157,1.16356318824157
2.153012,.58767778832507,-.144111481299662,1.37207617969794,1.12843510142156,1.16364409772044,1.16364409772044
2.157662,.587487410960944,-.143982059140975,1.37211932334981,1.12895590126745,1.16372531491208,1.16372531491208
2.162333,.587297651574214,-.143852793552134,1.37216309289358,1.12947979648028,1.16380684102694,1.16380684102694
2.167023,.587108507481998,-.143723684660153,1.37220749874968,1.13000680828038,1.1638886772806,1.1638886772806
2.171734,.586919976015978,-.143594732587466,1.37225255154928,1.13053695800395,1.16397082489382,1.16397082489382
2.176466,.586732054522301,-.143465937451989,1.37229826213937,1.1310702671019,1.16405328509256,1.16405328509256
2.181218,.586544740361495,-.143337299367174,1.37234464158802,1.13160675713867,1.16413605910798,1.16413605910798
2.18599,.586358030908367,-.14320881844206,1.37239170118972,1.13214644979085,1.1642191481765,1.1642191481765
2.190784,.586171923551916,-.143080494781328,1.37243945247098,1.13268936684579,1.1643025535398,1.1643025535398
2.195599,.585986415695241,-.142952328485357,1.37248790719593,1.1332355302001,1.16438627644486,1.16438627644486
2.200435,.585801504755447,-.142824319650272,1.37253707737225,1.133784961858,1.16447031814396,1.16447031814396
2.205293,.58561718816356,-.142696468368001,1.37258697525714,1.13433768392964,1.16455467989475,1.16455467989475
2.210172,.585433463364432,-.14256877472632,1.37263761336351,1.13489371862921,1.16463936296022,1.16463936296022
2.215072,.585250327816656,-.142441238808909,1.37268900446637,1.13545308827301,1.16472436860878,1.16472436860878
2.219995,.585067778992477,-.1423138606954,1.37274116160937,1.13601581527738,1.16480969811424,1.16480969811424
2.224939,.584885814377704,-.142186640461425,1.37279409811153,1.1365819221565,1.16489535275587,1.16489535275587
2.229905,.584704431471622,-.142059578178667,1.37284782757417,1.13715143152002,1.16498133381839,1.16498133381839
2.234894,.58452362778691,-.141932673914911,1.37290236388808,1.13772436607065,1.16506764259204,1.16506764259204
2.239905,.58434340084955,-.141805927734084,1.37295772124081,1.13830074860149,1.16515428037257,1.16515428037257
2.244938,.584163748198745,-.141679339696311,1.37301391412428,1.13888060199331,1.1652412484613,1.1652412484613
2.249994,.583984667386834,-.141552909857954,1.37307095734254,1.13946394921161,1.1653285481651,1.1653285481651
2.255073,.58380615597921,-.141426638271667,1.37312886601978,1.14005081330356,1.16541618079645,1.16541618079645
2.260175,.583628211554233,-.141300524986432,1.37318765560855,1.14064121739476,1.16550414767349,1.16550414767349
2.2653,.583450831703153,-.141174570047611,1.37324734189832,1.14123518468581,1.16559245011999,1.16559245011999
2.270449,.583274014030022,-.14104877349699,1.37330794102416,1.14183273844872,1.16568108946542,1.16568108946542
2.275621,.583097756151617,-.140923135372819,1.37336946947577,1.14243390202316,1.16577006704495,1.16577006704495
2.280816,.582922055697358,-.140797655709861,1.37343194410678,1.14303869881244,1.1658593841995,1.1658593841995
2.286035,.582746910309227,-.14067233453943,1.37349538214424,1.14364715227934,1.16594904227578,1.16594904227578
2.291279,.582572317641692,-.14054717188944,1.37355980119854,1.14425928594175,1.16603904262626,1.16603904262626
2.296546,.582398275361622,-.14042216778444,1.37362521927349,1.14487512336802,1.16612938660928,1.16612938660928
2.301837,.582224781148214,-.14029732224566,1.3736916547768,1.14549468817216,1.166220075589,1.166220075589
2.307153,.582051832692914,-.140172635291053,1.37375912653084,1.14611800400873,1.16631111093549,1.16631111093549
2.312494,.581879427699336,-.140048106935333,1.37382765378374,1.14674509456755,1.16640249402472,1.16640249402472
2.317859,.581707563883192,-.139923737190016,1.37389725622079,1.14737598356813,1.16649422623861,1.16649422623861
2.32325,.581536238972209,-.139799526063463,1.37396795397627,1.14801069475378,1.16658630896506,1.16658630896506
2.328665,.581365450706061,-.139675473560915,1.37403976764559,1.14864925188554,1.16667874359796,1.16667874359796
2.334106,.581195196836284,-.139551579684532,1.3741127182978,1.14929167873578,1.16677153153724,1.16677153153724
2.339572,.581025475126213,-.139427844433437,1.3741868274885,1.14993799908144,1.16686467418891,1.16686467418891
2.345064,.580856283350897,-.139304267803749,1.37426211727317,1.15058823669709,1.16695817296506,1.16695817296506
2.350582,.580687619297035,-.13918084978862,1.37433861022091,1.15124241534751,1.1670520292839,1.1670520292839
2.356126,.580519480762897,-.139057590378279,1.37441632942856,1.15190055878011,1.16714624456981,1.16714624456981
2.361696,.580351865558253,-.138934489560059,1.37449529853534,1.15256269071682,1.16724082025335,1.16724082025335
2.367292,.580184771504306,-.138811547318442,1.3745755417379,1.15322883484579,1.16733575777131,1.16733575777131
2.372915,.580018196433611,-.13868876363509,1.37465708380585,1.15389901481255,1.16743105856674,1.16743105856674
2.378565,.579852138190013,-.138566138488883,1.3747399500978,1.15457325421094,1.16752672408894,1.16752672408894
2.384242,.579686594628573,-.138443671855954,1.37482416657789,1.15525157657349,1.16762275579357,1.16762275579357
2.389946,.579521563615498,-.13832136370972,1.37490975983286,1.15593400536149,1.16771915514261,1.16771915514261
2.395677,.579357043028075,-.138199214020923,1.37499675708965,1.15662056395455,1.16781592360444,1.16781592360444
2.401436,.579193030754595,-.13807722275766,1.37508518623357,1.15731127563973,1.16791306265385,1.16791306265385
2.407222,.579029524694295,-.137955389885415,1.37517507582707,1.15800616360022,1.16801057377209,1.16801057377209
2.413037,.57886652275728,-.137833715367096,1.37526645512904,1.15870525090346,1.16810845844687,1.16810845844687
2.418879,.578704022864463,-.137712199163067,1.37535935411487,1.15940856048886,1.16820671817245,1.16820671817245
2.42475,.578542022947494,-.137590841231178,1.37545380349699,1.16011611515488,1.16830535444961,1.16830535444961
2.43065,.578380520948696,-.137469641526802,1.37554983474621,1.16082793754563,1.16840436878576,1.16840436878576
2.436578,.578219514820998,-.137348600002859,1.37564748011367,1.16154405013687,1.1685037626949,1.1685037626949
2.442536,.57805900252787,-.137227716609857,1.37574677265354,1.16226447522142,1.16860353769769,1.16860353769769
2.448522,.577898982043258,-.137106991295916,1.37584774624646,1.16298923489397,1.16870369532151,1.16870369532151
2.454538,.577739451351518,-.136986424006801,1.37595043562371,1.16371835103525,1.16880423710044,1.16880423710044
2.460584,.577580408447356,-.136866014685952,1.37605487639222,1.16445184529549,1.16890516457535,1.16890516457535
2.46666,.57742185133576,-.136745763274517,1.37616110506032,1.1651897390773,1.16900647929391,1.16900647929391
2.472765,.577263778031939,-.136625669711375,1.37626915906447,1.16593205351769,1.16910818281062,1.16910818281062
2.478901,.577106186561261,-.136505733933173,1.37637907679668,1.16667880946948,1.16921027668688,1.16921027668688
2.485067,.576949074959188,-.136385955874351,1.37649089763302,1.16743002748188,1.16931276249098,1.16931276249098
2.491264,.576792441271219,-.13626633546717,1.37660466196292,1.16818572778029,1.1694156417982,1.1694156417982
2.497493,.576636283552822,-.136146872641743,1.37672041121953,1.16894593024523,1.16951891619078,1.16951891619078
2.503752,.57648059986938,-.136027567326061,1.37683818791102,1.1697106543905,1.16962258725801,1.16962258725801
2.510043,.576325388296125,-.135908419446021,1.376958035653,1.17047991934039,1.16972665659626,1.16972665659626
2.516365,.576170646918083,-.135789428925456,1.37707999920185,1.17125374380595,1.16983112580901,1.16983112580901
2.52272,.576016373830009,-.135670595686158,1.37720412448936,1.1720321460604,1.16993599650687,1.16993599650687
2.529106,.575862567136331,-.135551919647909,1.37733045865835,1.17281514391344,1.17004127030767,1.17004127030767
2.535525,.575709224951093,-.135433400728504,1.37745905009954,1.17360275468459,1.17014694883647,1.17014694883647
2.541977,.575556345397891,-.13531503884378,1.37758994848962,1.1743949951755,1.17025303372559,1.17025303372559
2.548461,.575403926609821,-.135196833907641,1.37772320483065,1.1751918816411,1.1703595266147,1.1703595266147
2.554979,.575251966729416,-.135078785832081,1.37785887149062,1.17599342975965,1.17046642915081,1.17046642915081
2.56153,.575100463908593,-.134960894527215,1.3779970022455,1.17679965460159,1.17057374298833,1.17057374298833
2.568115,.574949416308597,-.134843159901299,1.3781376523226,1.17761057059722,1.17068146978912,1.17068146978912
2.574734,.574798822099938,-.134725581860757,1.37828087844536,1.17842619150304,1.17078961122254,1.17078961122254
2.581387,.574648679462343,-.134608160310208,1.3784267388797,1.17924653036688,1.17089816896547,1.17089816896547
2.588075,.574498986584696,-.134490895152483,1.37857529348179,1.18007159949159,1.1710071447024,1.1710071447024
2.594797,.574349741664984,-.134373786288657,1.37872660374746,1.18090141039744,1.17111654012541,1.17111654012541
2.601554,.57420094291024,-.134256833618068,1.37888073286323,1.18173597378296,1.17122635693428,1.17122635693428
2.608347,.574052588536493,-.134140037038342,1.37903774575901,1.18257529948445,1.17133659683647,1.17133659683647
2.615175,.573904676768709,-.134023396445417,1.37919770916252,1.18341939643378,1.17144726154725,1.17144726154725
2.622039,.573757205840744,-.133906911733564,1.37936069165545,1.18426827261479,1.17155835278967,1.17155835278967
2.628939,.573610173995281,-.133790582795411,1.37952676373159,1.18512193501789,1.17166987229465,1.17166987229465
2.635875,.573463579483787,-.133674409521965,1.37969599785664,1.18598038959314,1.17178182180101,1.17178182180101
2.642848,.573317420566454,-.133558391802633,1.37986846853014,1.18684364120145,1.17189420305555,1.17189420305555
2.649859,.573171695512149,-.133442529525249,1.38004425234928,1.18771169356414,1.17200701781305,1.17200701781305
2.656906,.573026402598362,-.133326822576088,1.38022342807483,1.18858454921054,1.17212026783635,1.17212026783635
2.663991,.572881540111155,-.133211270839893,1.38040607669912,1.18946220942382,1.17223395489641,1.17223395489641
2.671114,.572737106345111,-.133095874199895,1.38059228151623,1.19034467418479,1.17234808077235,1.17234808077235
2.678275,.57259309960328,-.132980632537834,1.38078212819432,1.19123194211378,1.17246264725148,1.17246264725148
2.685475,.572449518197135,-.132865545733978,1.38097570485037,1.19212401041042,1.17257765612939,1.17257765612939
2.692713,.572306360446515,-.132750613667146,1.38117310212705,1.19302087479143,1.17269310920999,1.17269310920999
2.699991,.57216362467958,-.132635836214726,1.38137441327216,1.19392252942616,1.17280900830556,1.17280900830556
2.707308,.57202130923276,-.132521213252699,1.38157973422039,1.19482896687,1.17292535523678,1.17292535523678
2.714665,.571879412450706,-.132406744655652,1.3817891636776,1.19574017799559,1.17304215183284,1.17304215183284
2.722061,.571737932686241,-.132292430296806,1.38200280320762,1.19665615192166,1.17315939993146,1.17315939993146
2.729499,.571596868300312,-.132178270048028,1.38222075732167,1.19757687593962,1.17327710137894,1.17327710137894
2.736977,.571456217661943,-.132064263779855,1.38244313357035,1.19850233543778,1.17339525803025,1.17339525803025
2.744496,.571315979148184,-.13195041136151,1.38267004263839,1.19943251382313,1.17351387174905,1.17351387174905
2.752056,.571176151144069,-.131836712660925,1.38290159844199,1.20036739244074,1.17363294440777,1.17363294440777
2.759659,.571036732042562,-.131723167544754,1.38313791822905,1.20130695049062,1.1737524778877,1.1737524778877
2.767303,.570897720244518,-.131609775878393,1.38337912268205,1.20225116494216,1.17387247407897,1.17387247407897
2.77499,.570759114158631,-.131496537526003,1.38362533602384,1.20320001044601,1.17399293488068,1.17399293488068
2.78272,.570620912201387,-.131383452350521,1.38387668612615,1.20415345924346,1.17411386220095,1.17411386220095
2.790493,.570483112797025,-.131270520213681,1.38413330462108,1.20511148107328,1.17423525795697,1.17423525795697
2.798309,.570345714377486,-.131157740976034,1.38439532701525,1.20607404307599,1.17435712407506,1.17435712407506
2.80617,.570208715382367,-.13104511449696,1.38466289280699,1.20704110969566,1.17447946249074,1.17447946249074
2.814074,.570072114258881,-.13093264063469,1.38493614560622,1.20801264257916,1.17460227514882,1.17460227514882
2.822024,.569935909461809,-.130820319246318,1.38521523325721,1.20898860047292,1.17472556400342,1.17472556400342
2.830018,.569800099453454,-.130708150187824,1.38550030796408,1.20996893911728,1.17484933101807,1.17484933101807
2.838058,.569664682703605,-.130596133314085,1.38579152641908,1.21095361113843,1.17497357816578,1.17497357816578
2.846143,.569529657689482,-.130484268478896,1.38608904993348,1.21194256593802,1.17509830742908,1.17509830742908
2.854275,.569395022895703,-.130372555534981,1.38639304457114,1.21293574958053,1.17522352080014,1.17522352080014
2.862453,.569260776814233,-.130260994334013,1.38670368128449,1.21393310467852,1.17534922028079,1.17534922028079
2.870679,.569126917944348,-.130149584726632,1.38702113605303,1.21493457027575,1.17547540788261,1.17547540788261
2.878952,.568993444792587,-.130038326562452,1.38734559002396,1.21594008172859,1.17560208562701,1.17560208562701
2.887272,.568860355872712,-.129927219690087,1.38767722965507,1.21694957058547,1.17572925554532,1.17572925554532
2.895641,.568727649705668,-.129816263957158,1.38801624685948,1.21796296446496,1.17585691967883,1.17585691967883
2.904059,.568595324819538,-.129705459210314,1.38836283915218,1.21898018693238,1.17598508007888,1.17598508007888
2.912525,.568463379749503,-.129594805295243,1.38871720979809,1.22000115737537,1.17611373880696,1.17611373880696
2.921041,.568331813037802,-.129484302056689,1.38907956796136,1.2210257908785,1.17624289793474,1.17624289793474
2.929607,.56820062323369,-.129373949338467,1.38945012885573,1.22205399809744,1.17637255954421,1.17637255954421
2.938224,.568069808893397,-.129263746983475,1.3898291138955,1.22308568513281,1.17650272572773,1.17650272572773
2.946891,.56793936858009,-.129153694833712,1.39021675084687,1.2241207534041,1.17663339858809,1.17663339858809
2.95561,.567809300863831,-.129043792730288,1.39061327397916,1.22515909952425,1.17676458023864,1.17676458023864
2.96438,.567679604321537,-.128934040513442,1.39101892421566,1.22620061517499,1.17689627280335,1.17689627280335
2.973202,.567550277536942,-.128824438022554,1.39143394928339,1.22724518698379,1.17702847841689,1.17702847841689
2.982078,.567421319100557,-.128714985096157,1.39185860386148,1.22829269640257,1.17716119922475,1.17716119922475
2.991006,.567292727609632,-.128605681571954,1.39229314972754,1.22934301958906,1.17729443738328,1.17729443738328
2.999988,.567164501668116,-.12849652728683,1.39273785590139,1.23039602729114,1.17742819505982,1.17742819505982
3.009024,.567036639886619,-.128387522076865,1.39319299878553,1.23145158473508,1.17756247443279,1.17756247443279
3.018115,.566909140882374,-.128278665777346,1.39365886230174,1.23250955151812,1.17769727769175,1.17769727769175
3.027261,.5667820032792,-.128169958222784,1.39413573802286,1.23356978150631,1.17783260703754,1.17783260703754
3.036462,.566655225707465,-.12806139924692,1.3946239252992,1.23463212273845,1.17796846468235,1.17796846468235
3.045719,.566528806804042,-.127952988682745,1.39512373137859,1.23569641733681,1.17810485284982,1.17810485284982
3.055033,.566402745212282,-.127844726362508,1.39563547151918,1.23676250142565,1.17824177377513,1.17824177377513
3.064404,.566277039581971,-.127736612117731,1.39615946909414,1.23783020505851,1.17837922970515,1.17837922970515
3.073833,.566151688569292,-.127628645779218,1.39669605568716,1.23889935215524,1.17851722289846,1.17851722289846
3.08332,.566026690836794,-.12752082717707,1.39724557117782,1.23996976044973,1.17865575562554,1.17865575562554
3.092866,.565902045053353,-.127413156140696,1.39780836381566,1.24104124144961,1.17879483016883,1.17879483016883
3.102471,.565777749894132,-.127305632498827,1.39838479028191,1.24211360040889,1.17893444882283,1.17893444882283
3.112136,.565653804040553,-.127198256079522,1.39897521573769,1.24318663631479,1.17907461389426,1.17907461389426
3.121862,.565530206180258,-.127091026710186,1.3995800138575,1.24426014188988,1.17921532770211,1.17921532770211
3.131648,.56540695500707,-.126983944217577,1.40019956684682,1.24533390361085,1.17935659257779,1.17935659257779
3.141496,.565284049220966,-.126877008427822,1.40083426544262,1.24640770174502,1.17949841086525,1.17949841086525
3.151406,.565161487528034,-.126770219166423,1.4014845088955,1.24748131040589,1.17964078492108,1.17964078492108
3.161379,.565039268640444,-.12666357625827,1.40215070493232,1.24855449762902,1.17978371711464,1.17978371711464
3.171415,.564917391276412,-.126557079527654,1.40283326969802,1.24962702546923,1.17992720982818,1.17992720982818
3.181515,.564795854160167,-.126450728798276,1.40353262767564,1.25069865012065,1.18007126545696,1.18007126545696
3.191679,.564674656021913,-.126344523893257,1.40424921158318,1.25176912206041,1.18021588640938,1.18021588640938
3.201909,.5645537955978,-.126238464635152,1.40498346224645,1.25283818621729,1.18036107510712,1.18036107510712
3.212204,.564433271629891,-.126132550845954,1.40573582844672,1.25390558216629,1.18050683398525,1.18050683398525
3.222566,.564313082866122,-.126026782347112,1.40650676674247,1.25497104434996,1.18065316549238,1.18065316549238
3.232995,.564193228060279,-.125921158959536,1.40729674126425,1.25603430232736,1.18080007209079,1.18080007209079
3.243492,.564073705971956,-.125815680503611,1.40810622348215,1.25709508105142,1.18094755625655,1.18094755625655
3.254057,.563954515366528,-.125710346799202,1.40893569194522,1.25815310117504,1.1810956204797,1.1810956204797
3.264691,.563835655015118,-.125605157665668,1.40978563199263,1.25920807938648,1.18124426726436,1.18124426726436
3.275395,.563717123694563,-.125500112921871,1.41065653543624,1.26025972877411,1.18139349912891,1.18139349912891
3.286169,.563598920187382,-.125395212386185,1.41154890021486,1.2613077592206,1.18154331860608,1.18154331860608
3.297014,.563481043281747,-.125290455876505,1.41246323002014,1.26235187782616,1.18169372824318,1.18169372824318
3.307932,.563363491771449,-.12518584321026,1.41340003389495,1.26339178936055,1.18184473060216,1.18184473060216
3.318922,.563246264455868,-.125081374204416,1.41435982580471,1.26442719674289,1.18199632825987,1.18199632825987
3.329984,.563129360139942,-.124977048675492,1.41534312418292,1.26545780154845,1.18214852380816,1.18214852380816
3.341121,.563012777634133,-.124872866439564,1.41635045145203,1.26648330454104,1.18230131985402,1.18230131985402
3.352333,.562896515754402,-.124768827312278,1.41738233352141,1.2675034062294,1.18245471901981,1.18245471901981
3.363621,.562780573322173,-.124664931108856,1.41843929926419,1.26851780744586,1.1826087239434,1.1826087239434
3.374984,.562664949164305,-.124561177644106,1.41952187997519,1.26952620994495,1.18276333727832,1.18276333727832
3.386425,.562549642113064,-.124457566732432,1.42063060881243,1.27052831701956,1.18291856169399,1.18291856169399
3.397943,.56243465100609,-.124354098187839,1.42176602022496,1.27152383413202,1.18307439987583,1.18307439987583
3.40954,.562319974686366,-.124250771823947,1.42292864937001,1.27251246955702,1.1832308545255,1.1832308545255
3.421216,.562205612002194,-.124147587453993,1.42411903152276,1.27349393503308,1.18338792836108,1.18338792836108
3.432973,.56209156180716,-.124044544890847,1.42533770148219,1.27446794641928,1.18354562411722,1.18354562411722
3.444811,.561977822960109,-.123941643947012,1.42658519297676,1.27543422435344,1.18370394454538,1.18370394454538
3.45673,.561864394325113,-.123838884434638,1.42786203807359,1.27639249490794,1.18386289241401,1.18386289241401
3.468733,.561751274771444,-.123736266165528,1.42916876659547,1.27734249023932,1.18402247050873,1.18402247050873
3.480819,.561638463173545,-.123633788951148,1.43050590554934,1.27828394922756,1.18418268163258,1.18418268163258
3.49299,.561525958411001,-.123531452602631,1.43187397857072,1.27921661810093,1.1843435286062,1.1843435286062
3.505246,.561413759368511,-.123429256930787,1.43327350538799,1.28014025104245,1.18450501426805,1.18450501426805
3.517588,.561301864935861,-.123327201746113,1.43470500131055,1.2810546107738,1.18466714147462,1.18466714147462
3.530017,.561190274007895,-.123225286858796,1.43616897674503,1.28195946911295,1.18482991310069,1.18482991310069
3.542535,.561078985484487,-.123123512078724,1.43766593674306,1.28285460750145,1.18499333203949,1.18499333203949
3.555142,.560967998270515,-.123021877215492,1.43919638058438,1.28373981749828,1.18515740120301,1.18515740120301
3.567839,.560857311275832,-.122920382078411,1.44076080139868,1.28461490123642,1.18532212352219,1.18532212352219
3.580627,.56074692341524,-.122819026476512,1.44235968582894,1.28547967183959,1.18548750194715,1.18548750194715
3.593507,.560636833608462,-.122717810218558,1.44399351373942,1.28633395379615,1.1856535394475,1.1856535394475
3.606479,.560527040780117,-.122616733113046,1.44566275797026,1.28717758328802,1.18582023901251,1.18582023901251
3.619546,.56041754385969,-.122515794968217,1.44736788414095,1.28801040847265,1.18598760365142,1.18598760365142
3.632708,.56030834178151,-.122414995592064,1.449109350504,1.28883228971647,1.18615563639372,1.18615563639372
3.645966,.56019943348472,-.122314334792335,1.45088760785015,1.28964309977885,1.18632434028935,1.18632434028935
3.659321,.560090817913251,-.122213812376543,1.45270309946557,1.29044272394594,1.18649371840903,1.18649371840903
3.672775,.5599824940158,-.122113428151974,1.45455626114139,1.29123106011408,1.18666377384454,1.18666377384454
3.686327,.559874460745799,-.122013181925688,1.45644752123539,1.29200801882323,1.18683450970897,1.18683450970897
3.69998,.559766717061392,-.121913073504531,1.45837730078505,1.29277352324101,1.18700592913703,1.18700592913703
3.713734,.55965926192541,-.12181310269514,1.46034601367111,1.29352750909843,1.18717803528538,1.18717803528538
3.727592,.559552094305345,-.121713269303948,1.46235406682998,1.29426992457897,1.18735083133286,1.18735083133286
3.741553,.559445213173322,-.121613573137193,1.4644018605133,1.29500073016264,1.1875243204809,1.1875243204809
3.755618,.559338617506081,-.12151401400092,1.46648978859263,1.29571989842745,1.18769850595373,1.18769850595373
3.76979,.559232306284943,-.121414591700992,1.46861823890655,1.29642741381057,1.18787339099882,1.18787339099882
3.78407,.559126278495795,-.121315306043093,1.47078759364788,1.29712327233206,1.1880489788871,1.1880489788871
3.798458,.559020533129056,-.121216156832737,1.47299822978773,1.29780748128402,1.1882252729134,1.1882252729134
3.812956,.55891506917966,-.12111714387527,1.47525051953377,1.29848005888828,1.18840227639671,1.18840227639671
3.827564,.558809885647027,-.121018266975878,1.47754483081923,1.29914103392588,1.18857999268061,1.18857999268061
3.842286,.558704981535043,-.120919525939594,1.47988152781951,1.29979044534167,1.18875842513359,1.18875842513359
3.857121,.558600355852031,-.120820920571302,1.48226097149317,1.30042834182727,1.18893757714941,1.18893757714941
3.872071,.558496007610733,-.120722450675745,1.48468352014399,1.30105478138587,1.18911745214753,1.18911745214753
3.887137,.558391935828282,-.120624116057525,1.48714953000082,1.30166983088211,1.18929805357346,1.18929805357346
3.902321,.558288139526179,-.120525916521118,1.48965935581215,1.30227356558022,1.18947938489916,1.18947938489916
3.917624,.558184617730271,-.120427851870871,1.49221335145229,1.30286606867369,1.18966144962345,1.18966144962345
3.933048,.558081369470729,-.12032992191101,1.49481187053622,1.30344743080943,1.18984425127244,1.18984425127244
3.948593,.557978393782022,-.120232126445649,1.49745526704042,1.30401774960912,1.19002779339993,1.19002779339993
3.964262,.557875689702894,-.120134465278789,1.5001438959269,1.30457712919079,1.19021207958788,1.19021207958788
3.980056,.557773256276346,-.120036938214328,1.5028781137683,1.30512567969275,1.19039711344681,1.19039711344681
3.995976,.557671092549606,-.119939545056067,1.50565827937148,1.3056635168025,1.19058289861629,1.19058289861629
4.012024,.557569197574114,-.119842285607711,1.50848475439794,1.30619076129253,1.19076943876538,1.19076943876538
4.028202,.557467570405495,-.119745159672875,1.51135790397895,1.306707538565,1.19095673759313,1.19095673759313
4.04451,.557366210103535,-.119648167055092,1.51427809732405,1.30721397820706,1.19114479882907,1.19114479882907
4.060951,.557265115732166,-.119551307557816,1.51724570832137,1.30771021355813,1.19133362623368,1.19133362623368
4.077526,.557164286359438,-.119454580984426,1.52026111612864,1.30819638129062,1.19152322359894,1.19152322359894
4.094237,.5570637210575,-.119357987138234,1.52332470575396,1.30867262100508,1.19171359474882,1.19171359474882
4.111085,.556963418902575,-.119261525822484,1.5264368686254,1.3091390748407,1.19190474353982,1.19190474353982
4.128073,.556863378974943,-.119165196840364,1.52959800314904,1.3095958871019,1.19209667386155,1.19209667386155
4.145202,.556763600358918,-.119068999995007,1.53280851525476,1.31004320390161,1.19228938963726,1.19228938963726
4.162474,.556664082142824,-.118972935089492,1.53606881892978,1.31048117282154,1.19248289482443,1.19248289482443
4.17989,.556564823418978,-.118877001926857,1.53937933673958,1.31090994258983,1.19267719341536,1.19267719341536
4.197452,.556465823283666,-.118781200310096,1.54274050033635,1.31132966277604,1.19287228943777,1.19287228943777
4.215163,.556367080837123,-.118685530042167,1.54615275095517,1.3117404835037,1.1930681869554,1.1930681869554
4.233024,.556268595183513,-.118589990925996,1.54961653989796,1.3121425551801,1.1932648900687,1.1932648900687
4.251036,.556170365430908,-.118494582764482,1.55313232900583,1.31253602824317,1.19346240291542,1.19346240291542
4.269203,.556072390691266,-.118399305360498,1.55670059112005,1.31292105292536,1.19366072967131,1.19366072967131
4.287526,.555974670080413,-.1183041585169,1.56032181053227,1.3132977790338,1.19385987455078,1.19385987455078
4.306006,.555877202718022,-.118209142036528,1.56399648342461,1.31366635574666,1.19405984180762,1.19405984180762
4.324646,.555779987727591,-.118114255722211,1.56772511830024,1.31402693142498,1.19426063573572,1.19426063573572
4.343449,.555683024236425,-.118019499376772,1.57150823640508,1.31437965343963,1.19446226066977,1.19446226066977
4.362416,.555586311375618,-.11792487280303,1.57534637214157,1.31472466801271,1.19466472098606,1.19466472098606
4.381549,.555489848280026,-.117830375803805,1.57924007347503,1.31506212007288,1.19486802110321,1.19486802110321
4.400851,.555393634088256,-.117736008181924,1.58318990233363,1.315392153124,1.19507216548301,1.19507216548301
4.420324,.555297667942643,-.117641769740223,1.58719643500271,1.31571490912643,1.19527715863117,1.19527715863117
4.43997,.555201948989227,-.117547660281548,1.59126026251426,1.31603052839042,1.19548300509822,1.19548300509822
4.459791,.555106476377739,-.117453679608765,1.59538199103245,1.31633914948096,1.19568970948031,1.19568970948031
4.479789,.555011249261582,-.11735982752476,1.59956224223614,1.31664090913339,1.19589727642012,1.19589727642012
4.499969,.554916266797805,-.117266103832443,1.60380165369903,1.31693594217925,1.19610571060776,1.19610571060776
4.52033,.554821528147093,-.117172508334751,1.60810087926854,1.3172243814817,1.19631501678166,1.19631501678166
4.540877,.554727032473741,-.117079040834654,1.61246058944413,1.31750635787996,1.19652519972957,1.19652519972957
4.561611,.554632778945641,-.116985701135157,1.61688147175589,1.31778200014214,1.19673626428947,1.19673626428947
4.582536,.554538766734258,-.116892489039303,1.62136423114438,1.31805143492594,1.19694821535062,1.19694821535062
4.603653,.554444995014616,-.116799404350179,1.62590959034242,1.3183147867467,1.19716105785457,1.19716105785457
4.624967,.554351462965279,-.116706446870916,1.63051829025968,1.31857217795215,1.19737479679619,1.19737479679619
