0.2, 0, 0, 5, 0.1441988, 0, 306.3557, -638.7259, -4.028421, 0.008204099, 0.1022046, 22.52624, 1.126453, 0.8447909, 0.8426694
 
3.869997, -0.002622999, -0.01337038, 5.016647, 0, 0.0026620457310775939631010114, 9413.221, -720.45, -4.028421, 0.008204099, 0.1022046, 127.4363, 1.126384, 0.7905168, 0.7524404
 
3.879997, -0.002488218, -0.01339661, 5.008579, 0, 0.0026673247562045266439857471, 9383.992, -720.45, -4.028421, 0.008204099, 0.1022046, 127.2452, 1.126384, 0.7905168, 0.7524404
 
3.889997, -0.002363116, -0.01342149, 5.000525, 0, 0.0026726231742340788032131622, 9354.859, -720.45, -4.028421, 0.008204099, 0.1022046, 127.0545, 1.126383, 0.7905168, 0.7524404
 
3.899997, -0.002125124, -0.01344512, 5, 0, 0.0026783025242787988228606548, 9325.816, -720.45, -4.028421, 0.008204099, 0.1022046, 126.8641, 1.126383, 0.7905168, 0.7524404
 
3.909997, -0.001912362, -0.01346637, 5, 0, 0.0026845414980840381785265960, 9296.869, -720.45, -4.028421, 0.008204099, 0.1022046, 126.6739, 1.126383, 0.7905168, 0.7524404
 
3.919997, -0.001770281, -0.0134855, 5, 0, 0.0026924579579634521500836124, 9268.017, -720.45, -4.028421, 0.008204099, 0.1022046, 126.4841, 1.126383, 0.7905168, 0.7524404
 
3.929997, -0.001637274, -0.0135032, 5, 0, 0.0027003882699161736644987026, 9239.253, -720.45, -4.028421, 0.008204099, 0.1022046, 126.2945, 1.126383, 0.7905168, 0.7524404
 
3.939997, -0.001591541, -0.01351957, 5, 0, 0.0027106651230824721524977180, 9210.584, -720.45, -4.028421, 0.008204099, 0.1022046, 126.1053, 1.126382, 0.7905168, 0.7524404
 
3.949997, -0.001548739, -0.01353549, 5, 0, 0.0027209766064319979414220784, 9182.004, -720.45, -4.028421, 0.008204099, 0.1022046, 125.9163, 1.126382, 0.7905168, 0.7524404
 
3.959997, -0.001578002, -0.01355097, 5, 0, 0.0027333894492980475587365649, 9153.519, -720.45, -4.028421, 0.008204099, 0.1022046, 125.7276, 1.126382, 0.7905168, 0.7524404
 
3.969997, -0.00165534, -0.01356675, 5, 0, 0.0027473509539568108481448851, 9125.125, -720.45, -4.028421, 0.008204099, 0.1022046, 125.5393, 1.126381, 0.7905168, 0.7524404
 
3.979997, -0.001726889, -0.01358331, 5, 0, 0.0027613512444207576859454447, 9096.821, -720.45, -4.028421, 0.008204099, 0.1022046, 125.3512, 1.126381, 0.7905168, 0.7524404
 
3.989997, -0.001849065, -0.01360057, 5, 0, 0.0027770802736300145428696815, 9068.605, -720.45, -4.028421, 0.008204099, 0.1022046, 125.1634, 1.126381, 0.7905168, 0.7524404
 
3.999997, -0.00197193, -0.01361907, 5, 0, 0.0027931459082199437763371508, 9040.482, -720.45, -4.028421, 0.008204099, 0.1022046, 124.9759, 1.12638, 0.7905168, 0.7524404
 
4.009997, -0.002144462, -0.01363878, 5, 0, 0.0028110358608608693243308639, 9012.447, -720.45, -4.028421, 0.008204099, 0.1022046, 124.7886, 1.12638, 0.7905168, 0.7524404
 
4.019997, -0.002306177, -0.01366023, 5, 0, 0.0028290297040513798105876527, 8984.5, -720.45, -4.028421, 0.008204099, 0.1022046, 124.6017, 1.126379, 0.7905168, 0.7524404
 
4.029997, -0.002469889, -0.01368329, 5, 0, 0.0028474959029407466489803514, 8956.644, -720.45, -4.028421, 0.008204099, 0.1022046, 124.415, 1.126379, 0.7905168, 0.7524404
 
4.039998, -0.002604291, -0.01370799, 5, 0, 0.0028654855905092593315504061, 8928.876, -720.45, -4.028421, 0.008204099, 0.1022046, 124.2287, 1.126378, 0.7905168, 0.7524404
 
4.049998, -0.002742554, -0.01373403, 5, 0, 0.0028839517893986123178698250, 8901.195, -720.45, -4.028421, 0.008204099, 0.1022046, 124.0426, 1.126378, 0.7905168, 0.7524404
 
4.059998, -0.00287667, -0.01376146, 5, 0, 0.0029026590143630344977695889, 8873.601, -720.45, -4.028421, 0.008204099, 0.1022046, 123.8568, 1.126377, 0.7905168, 0.7524404
 
4.069998, -0.002961837, -0.01379022, 5, 0, 0.0029202192876598721802827072, 8846.094, -720.45, -4.028421, 0.008204099, 0.1022046, 123.6712, 1.126377, 0.7905168, 0.7524404
 
4.079998, -0.003037881, -0.01381984, 5, 0, 0.0029377518568101917415926368, 8818.676, -720.45, -4.028421, 0.008204099, 0.1022046, 123.486, 1.126376, 0.7905168, 0.7524404
 
4.089999, -0.003051081, -0.01385022, 5, 0, 0.0029535681540810977303261325, 8791.346, -720.45, -4.028421, 0.008204099, 0.1022046, 123.301, 1.126376, 0.7905168, 0.7524404
 
4.099999, -0.00306385, -0.01388073, 5, 0, 0.0029694689489990384393464238, 8764.101, -720.45, -4.028421, 0.008204099, 0.1022046, 123.1164, 1.126376, 0.7905168, 0.7524404
 
4.109999, -0.003037846, -0.01391137, 5, 0, 0.0029842532668106102961454005, 8736.942, -720.45, -4.028421, 0.008204099, 0.1022046, 122.932, 1.126375, 0.7905168, 0.7524404
 
4.119999, -0.003023339, -0.01394175, 5, 0, 0.0029994074349787399944685232, 8709.869, -720.45, -4.028421, 0.008204099, 0.1022046, 122.7479, 1.126375, 0.7905168, 0.7524404
 
4.13, -0.002967076, -0.01397198, 5, 0, 0.0030132816715758264479210249, 8682.881, -720.45, -4.028421, 0.008204099, 0.1022046, 122.564, 1.126374, 0.7905168, 0.7524404
 
4.14, -0.002921156, -0.01400165, 5, 0, 0.0030274232531872137885057483, 8655.978, -720.45, -4.028421, 0.008204099, 0.1022046, 122.3804, 1.126374, 0.7905168, 0.7524404
 
4.15, -0.00283631, -0.01403087, 5, 0, 0.0030402918292641700994290479, 8629.159, -720.45, -4.028421, 0.008204099, 0.1022046, 122.1972, 1.126374, 0.7905168, 0.7524404
 
4.16, -0.002764068, -0.01405923, 5, 0, 0.0030534332911847669371157347, 8602.426, -720.45, -4.028421, 0.008204099, 0.1022046, 122.0141, 1.126373, 0.7905168, 0.7524404
 
4.170001, -0.002659955, -0.01408687, 5, 0, 0.0030654596612063367585255380, 8575.772, -720.45, -4.028421, 0.008204099, 0.1022046, 121.8314, 1.126373, 0.7905168, 0.7524404
 
4.180001, -0.002579627, -0.01411347, 5, 0, 0.0030780705887202880694146758, 8549.204, -720.45, -4.028421, 0.008204099, 0.1022046, 121.6489, 1.126373, 0.7905168, 0.7524404
 
4.190001, -0.002524256, -0.01413927, 5, 0, 0.0030913574974103093614989805, 8522.72, -720.45, -4.028421, 0.008204099, 0.1022046, 121.4667, 1.126372, 0.7905168, 0.7524404
 
4.200001, -0.002471052, -0.01416451, 5, 0, 0.0031046471765149866213255880, 8496.318, -720.45, -4.028421, 0.008204099, 0.1022046, 121.2847, 1.126372, 0.7905168, 0.7524404
 
4.210001, -0.002436914, -0.01418922, 5, 0, 0.0031184909385508435775394789, 8470.001, -720.45, -4.028421, 0.008204099, 0.1022046, 121.1031, 1.126372, 0.7905168, 0.7524404
 
4.220002, -0.002407606, -0.01421359, 5, 0, 0.0031324732213195404770883500, 8443.763, -720.45, -4.028421, 0.008204099, 0.1022046, 120.9216, 1.126371, 0.7905168, 0.7524404
 
4.230002, -0.00241405, -0.01423766, 5, 0, 0.0031476093817924063850865045, 8417.608, -720.45, -4.028421, 0.008204099, 0.1022046, 120.7405, 1.126371, 0.7905168, 0.7524404
 
4.240002, -0.002423333, -0.0142618, 5, 0, 0.0031629145375593001774384105, 8391.536, -720.45, -4.028421, 0.008204099, 0.1022046, 120.5597, 1.126371, 0.7905168, 0.7524404
 
4.250002, -0.002434548, -0.01428604, 5, 0, 0.0031783692957176023758013887, 8365.543, -720.45, -4.028421, 0.008204099, 0.1022046, 120.379, 1.12637, 0.7905168, 0.7524404
 
4.260003, -0.002478745, -0.01431038, 5, 0, 0.0031949931688607506655627150, 8339.632, -720.45, -4.028421, 0.008204099, 0.1022046, 120.1987, 1.12637, 0.7905168, 0.7524404
 
4.270003, -0.002518544, -0.01433517, 5, 0, 0.0032116405905284608290603353, 8313.804, -720.45, -4.028421, 0.008204099, 0.1022046, 120.0186, 1.126369, 0.7905168, 0.7524404
 
4.280003, -0.002508886, -0.01436036, 5, 0, 0.0032268183072211801052663118, 8288.054, -720.45, -4.028421, 0.008204099, 0.1022046, 119.8388, 1.126369, 0.7905168, 0.7524404
 
4.290003, -0.002520984, -0.01438545, 5, 0, 0.0032427578879442905106055626, 8262.385, -720.45, -4.028421, 0.008204099, 0.1022046, 119.6593, 1.126368, 0.7905168, 0.7524404
 
4.300004, -0.002552659, -0.01441066, 5, 0, 0.0032594413250025421068263994, 8236.795, -720.45, -4.028421, 0.008204099, 0.1022046, 119.48, 1.126368, 0.7905168, 0.7524404
 
4.310004, -0.002595299, -0.01443618, 5, 0, 0.0032766303627354939639442202, 8211.285, -720.45, -4.028421, 0.008204099, 0.1022046, 119.301, 1.126368, 0.7905168, 0.7524404
 
4.320004, -0.002641955, -0.01446213, 5, 0, 0.0032941241460805884206420709, 8185.854, -720.45, -4.028421, 0.008204099, 0.1022046, 119.1222, 1.126367, 0.7905168, 0.7524404
 
4.330004, -0.002703256, -0.01448855, 5, 0, 0.0033122883697724409230504828, 8160.502, -720.45, -4.028421, 0.008204099, 0.1022046, 118.9437, 1.126367, 0.7905168, 0.7524404
 
4.340004, -0.002718865, -0.01451559, 5, 0, 0.0033291380317100228796629289, 8135.228, -720.45, -4.028421, 0.008204099, 0.1022046, 118.7655, 1.126366, 0.7905168, 0.7524404
 
4.350005, -0.002751441, -0.01454278, 5, 0, 0.0033466664452383446372861244, 8110.031, -720.45, -4.028421, 0.008204099, 0.1022046, 118.5875, 1.126366, 0.7905168, 0.7524404
 
4.360005, -0.002799163, -0.01457029, 5, 0, 0.0033648556026621008493752617, 8084.914, -720.45, -4.028421, 0.008204099, 0.1022046, 118.4098, 1.126365, 0.7905168, 0.7524404
 
4.370005, -0.002851541, -0.01459828, 5, 0, 0.0033833910619178530292522510, 8059.873, -720.45, -4.028421, 0.008204099, 0.1022046, 118.2323, 1.126365, 0.7905168, 0.7524404
 
4.380005, -0.002869126, -0.0146268, 5, 0, 0.0034009444091780784965561720, 8034.913, -720.45, -4.028421, 0.008204099, 0.1022046, 118.0551, 1.126364, 0.7905168, 0.7524404
 
4.390006, -0.002898326, -0.01465549, 5, 0, 0.0034190102831496302920395541, 8010.028, -720.45, -4.028421, 0.008204099, 0.1022046, 117.8781, 1.126364, 0.7905168, 0.7524404
 
4.400006, -0.002886163, -0.01468447, 5, 0, 0.0034358073072087627136215265, 7985.219, -720.45, -4.028421, 0.008204099, 0.1022046, 117.7014, 1.126363, 0.7905168, 0.7524404
 
4.410006, -0.002901894, -0.01471333, 5, 0, 0.0034536058361660136219726869, 7960.486, -720.45, -4.028421, 0.008204099, 0.1022046, 117.525, 1.126363, 0.7905168, 0.7524404
 
4.420006, -0.002935035, -0.01474235, 5, 0, 0.0034721177468972039281133821, 7935.828, -720.45, -4.028421, 0.008204099, 0.1022046, 117.3487, 1.126362, 0.7905168, 0.7524404
 
4.430007, -0.002927941, -0.0147717, 5, 0, 0.0034893995935211168525250674, 7911.245, -720.45, -4.028421, 0.008204099, 0.1022046, 117.1728, 1.126362, 0.7905168, 0.7524404
 
4.440007, -0.002951842, -0.01480098, 5, 0, 0.0035078117693246784678695814, 7886.741, -720.45, -4.028421, 0.008204099, 0.1022046, 116.9971, 1.126361, 0.7905168, 0.7524404
 
4.450007, -0.002918708, -0.0148305, 5, 0, 0.0035243774637600375829692686, 7862.311, -720.45, -4.028421, 0.008204099, 0.1022046, 116.8216, 1.126361, 0.7905168, 0.7524404
 
4.460007, -0.002915327, -0.01485969, 5, 0, 0.0035419737524474305502788832, 7837.957, -720.45, -4.028421, 0.008204099, 0.1022046, 116.6464, 1.126361, 0.7905168, 0.7524404
 
4.470007, -0.002883087, -0.01488884, 5, 0, 0.0035586281001517806331322605, 7813.676, -720.45, -4.028421, 0.008204099, 0.1022046, 116.4715, 1.12636, 0.7905168, 0.7524404
 
4.480008, -0.00287211, -0.01491767, 5, 0, 0.0035760235337766020870516411, 7789.47, -720.45, -4.028421, 0.008204099, 0.1022046, 116.2968, 1.12636, 0.7905168, 0.7524404
 
4.490008, -0.002837893, -0.01494639, 5, 0, 0.0035926501773344063445552701, 7765.337, -720.45, -4.028421, 0.008204099, 0.1022046, 116.1223, 1.126359, 0.7905168, 0.7524404
 
4.500008, -0.002824532, -0.01497477, 5, 0, 0.0036100012843247046104512460, 7741.279, -720.45, -4.028421, 0.008204099, 0.1022046, 115.9481, 1.126359, 0.7905168, 0.7524404
 
4.510008, -0.002823608, -0.01500302, 5, 0, 0.0036278358286724969515256229, 7717.295, -720.45, -4.028421, 0.008204099, 0.1022046, 115.7742, 1.126358, 0.7905168, 0.7524404
 
4.520009, -0.002799413, -0.01503125, 5, 0, 0.0036449154350265519348957623, 7693.384, -720.45, -4.028421, 0.008204099, 0.1022046, 115.6004, 1.126358, 0.7905168, 0.7524404
 
4.530009, -0.002796304, -0.01505925, 5, 0, 0.0036627624462402961308105018, 7669.546, -720.45, -4.028421, 0.008204099, 0.1022046, 115.427, 1.126357, 0.7905168, 0.7524404
 
4.540009, -0.002816664, -0.01508721, 5, 0, 0.0036815195386685257300717164, 7645.777, -720.45, -4.028421, 0.008204099, 0.1022046, 115.2537, 1.126357, 0.7905168, 0.7524404
 
4.550009, -0.002826812, -0.01511538, 5, 0, 0.0037000397606436700873660402, 7622.081, -720.45, -4.028421, 0.008204099, 0.1022046, 115.0807, 1.126356, 0.7905168, 0.7524404
 
4.560009, -0.002843515, -0.01514365, 5, 0, 0.0037189007436214984769636103, 7598.458, -720.45, -4.028421, 0.008204099, 0.1022046, 114.9079, 1.126356, 0.7905168, 0.7524404
 
4.57001, -0.002836766, -0.01517208, 5, 0, 0.0037370372631667913019489941, 7574.907, -720.45, -4.028421, 0.008204099, 0.1022046, 114.7354, 1.126355, 0.7905168, 0.7524404
 
4.58001, -0.002850278, -0.01520045, 5, 0, 0.0037559675065110050330308548, 7551.429, -720.45, -4.028421, 0.008204099, 0.1022046, 114.5631, 1.126355, 0.7905168, 0.7524404
 
4.59001, -0.002878817, -0.01522895, 5, 0, 0.0037755571085433529388540656, 7528.022, -720.45, -4.028421, 0.008204099, 0.1022046, 114.3911, 1.126354, 0.7905168, 0.7524404
 
4.60001, -0.002879762, -0.01525774, 5, 0, 0.0037942989636909747155326146, 7504.685, -720.45, -4.028421, 0.008204099, 0.1022046, 114.2193, 1.126354, 0.7905168, 0.7524404
 
4.610011, -0.002906783, -0.01528654, 5, 0, 0.0038140769539199284278324168, 7481.419, -720.45, -4.028421, 0.008204099, 0.1022046, 114.0478, 1.126353, 0.7905168, 0.7524404
 
4.620011, -0.002906027, -0.01531561, 5, 0, 0.0038329891895688922206625891, 7458.224, -720.45, -4.028421, 0.008204099, 0.1022046, 113.8764, 1.126353, 0.7905168, 0.7524404
 
4.630011, -0.002921556, -0.01534467, 5, 0, 0.0038525801768085819624302310, 7435.098, -720.45, -4.028421, 0.008204099, 0.1022046, 113.7053, 1.126352, 0.7905168, 0.7524404
 
4.640011, -0.002970758, -0.01537388, 5, 0, 0.0038735369784736360970066015, 7412.042, -720.45, -4.028421, 0.008204099, 0.1022046, 113.5345, 1.126352, 0.7905168, 0.7524404
 
4.650012, -0.002987348, -0.01540359, 5, 0, 0.0038935019716918676319118438, 7389.054, -720.45, -4.028421, 0.008204099, 0.1022046, 113.3638, 1.126351, 0.7905168, 0.7524404
 
4.660012, -0.003033066, -0.01543346, 5, 0, 0.0039146762509074290863322651, 7366.137, -720.45, -4.028421, 0.008204099, 0.1022046, 113.1935, 1.126351, 0.7905168, 0.7524404
 
4.670012, -0.003047649, -0.01546379, 5, 0, 0.0039349016631033354410872519, 7343.287, -720.45, -4.028421, 0.008204099, 0.1022046, 113.0233, 1.12635, 0.7905168, 0.7524404
 
4.680012, -0.003087804, -0.01549427, 5, 0, 0.0039562089222223833471382084, 7320.503, -720.45, -4.028421, 0.008204099, 0.1022046, 112.8533, 1.12635, 0.7905168, 0.7524404
 
4.690012, -0.003107769, -0.01552515, 5, 0, 0.0039769524019589556697038218, 7297.79, -720.45, -4.028421, 0.008204099, 0.1022046, 112.6836, 1.126349, 0.7905168, 0.7524404
 
4.700013, -0.003106578, -0.01555622, 5, 0, 0.0039970476046660038364240165, 7275.143, -720.45, -4.028421, 0.008204099, 0.1022046, 112.5141, 1.126349, 0.7905168, 0.7524404
 
4.710013, -0.003132473, -0.01558729, 5, 0, 0.0040182440471988130327828604, 7252.566, -720.45, -4.028421, 0.008204099, 0.1022046, 112.3449, 1.126348, 0.7905168, 0.7524404
 
4.720013, -0.003121332, -0.01561861, 5, 0, 0.0040382034995877326322034970, 7230.056, -720.45, -4.028421, 0.008204099, 0.1022046, 112.1758, 1.126348, 0.7905168, 0.7524404
 
4.730013, -0.00314261, -0.01564983, 5, 0, 0.0040594511947916772317949430, 7207.612, -720.45, -4.028421, 0.008204099, 0.1022046, 112.007, 1.126347, 0.7905168, 0.7524404
 
4.740014, -0.003157302, -0.01568126, 5, 0, 0.0040805949994460230410500334, 7185.233, -720.45, -4.028421, 0.008204099, 0.1022046, 111.8384, 1.126346, 0.7905168, 0.7524404
 
4.750014, -0.003154892, -0.01571283, 5, 0, 0.0041012193513523748986233458, 7162.924, -720.45, -4.028421, 0.008204099, 0.1022046, 111.6701, 1.126346, 0.7905168, 0.7524404
 
4.760014, -0.003166272, -0.01574438, 5, 0, 0.0041224545796903676433744292, 7140.68, -720.45, -4.028421, 0.008204099, 0.1022046, 111.5019, 1.126345, 0.7905168, 0.7524404
 
4.770014, -0.003156545, -0.01577604, 5, 0, 0.0041430041304010083719055655, 7118.502, -720.45, -4.028421, 0.008204099, 0.1022046, 111.334, 1.126345, 0.7905168, 0.7524404
 
4.780015, -0.003136687, -0.01580761, 5, 0, 0.0041632281573895590386428412, 7096.389, -720.45, -4.028421, 0.008204099, 0.1022046, 111.1663, 1.126344, 0.7905168, 0.7524404
 
4.790015, -0.003149602, -0.01583898, 5, 0, 0.0041847542792664561004822799, 7074.345, -720.45, -4.028421, 0.008204099, 0.1022046, 110.9988, 1.126344, 0.7905168, 0.7524404
 
4.800015, -0.003140263, -0.01587047, 5, 0, 0.0042055462412594801543916328, 7052.365, -720.45, -4.028421, 0.008204099, 0.1022046, 110.8316, 1.126343, 0.7905168, 0.7524404
 
4.810015, -0.003112284, -0.01590187, 5, 0, 0.0042256816149790537054484983, 7030.45, -720.45, -4.028421, 0.008204099, 0.1022046, 110.6645, 1.126343, 0.7905168, 0.7524404
 
4.820015, -0.003122367, -0.015933, 5, 0, 0.0042473143978201778212200357, 7008.6, -720.45, -4.028421, 0.008204099, 0.1022046, 110.4977, 1.126342, 0.7905168, 0.7524404
 
4.830016, -0.003113763, -0.01596422, 5, 0, 0.0042683390746443308696293848, 6986.814, -720.45, -4.028421, 0.008204099, 0.1022046, 110.3311, 1.126342, 0.7905168, 0.7524404
 
4.840016, -0.003137439, -0.01599536, 5, 0, 0.0042906990913326465177554113, 6965.093, -720.45, -4.028421, 0.008204099, 0.1022046, 110.1647, 1.126341, 0.7905168, 0.7524404
 
4.850016, -0.003141849, -0.01602673, 5, 0, 0.0043124634688699152492130526, 6943.435, -720.45, -4.028421, 0.008204099, 0.1022046, 109.9986, 1.12634, 0.7905168, 0.7524404
 
4.860016, -0.00313594, -0.01605815, 5, 0, 0.0043339286416243533165752697, 6921.842, -720.45, -4.028421, 0.008204099, 0.1022046, 109.8326, 1.12634, 0.7905168, 0.7524404
 
4.870017, -0.003158725, -0.01608951, 5, 0, 0.0043566086412054470910105513, 6900.312, -720.45, -4.028421, 0.008204099, 0.1022046, 109.6669, 1.126339, 0.7905168, 0.7524404
 
4.880017, -0.003166627, -0.0161211, 5, 0, 0.0043788578413075101773711853, 6878.846, -720.45, -4.028421, 0.008204099, 0.1022046, 109.5014, 1.126339, 0.7905168, 0.7524404
 
4.890017, -0.003165469, -0.01615276, 5, 0, 0.0044008674005418459060959057, 6857.442, -720.45, -4.028421, 0.008204099, 0.1022046, 109.3361, 1.126338, 0.7905168, 0.7524404
 
4.900017, -0.003188403, -0.01618442, 5, 0, 0.0044239324877600914925647190, 6836.103, -720.45, -4.028421, 0.008204099, 0.1022046, 109.171, 1.126337, 0.7905168, 0.7524404
 
4.910017, -0.003197049, -0.0162163, 5, 0, 0.0044465903240239375250615781, 6814.827, -720.45, -4.028421, 0.008204099, 0.1022046, 109.0061, 1.126337, 0.7905168, 0.7524404
 
4.920018, -0.003200769, -0.01624827, 5, 0, 0.0044691747442993865603141327, 6793.61, -720.45, -4.028421, 0.008204099, 0.1022046, 108.8414, 1.126336, 0.7905168, 0.7524404
 
4.930018, -0.003238549, -0.01628028, 5, 0, 0.0044932399512084503538275424, 6772.46, -720.45, -4.028421, 0.008204099, 0.1022046, 108.677, 1.126336, 0.7905168, 0.7524404
 
4.940018, -0.003256109, -0.01631267, 5, 0, 0.0045167012077225131795189382, 6751.369, -720.45, -4.028421, 0.008204099, 0.1022046, 108.5128, 1.126335, 0.7905168, 0.7524404
 
4.950018, -0.003274242, -0.01634523, 5, 0, 0.0045403370003599019729754114, 6730.34, -720.45, -4.028421, 0.008204099, 0.1022046, 108.3487, 1.126334, 0.7905168, 0.7524404
 
4.960019, -0.003279553, -0.01637797, 5, 0, 0.0045636057130553888926500414, 6709.374, -720.45, -4.028421, 0.008204099, 0.1022046, 108.1849, 1.126334, 0.7905168, 0.7524404
 
4.970019, -0.003302738, -0.01641076, 5, 0, 0.0045877249430502163529917963, 6688.47, -720.45, -4.028421, 0.008204099, 0.1022046, 108.0213, 1.126333, 0.7905168, 0.7524404
 
4.980019, -0.003313129, -0.01644379, 5, 0, 0.0046114881747617935146674789, 6667.628, -720.45, -4.028421, 0.008204099, 0.1022046, 107.8579, 1.126333, 0.7905168, 0.7524404
 
4.990019, -0.003315337, -0.01647692, 5, 0, 0.0046350519366181132947507991, 6646.845, -720.45, -4.028421, 0.008204099, 0.1022046, 107.6947, 1.126332, 0.7905168, 0.7524404
 
5.00002, -0.003320199, -0.01651007, 5, 0, 0.0046588359464396102144937528, 6626.123, -720.45, -4.028421, 0.008204099, 0.1022046, 107.5317, 1.126331, 0.7905168, 0.7524404
 
5.01002, -0.003355052, -0.01654328, 5, 0, 0.0046839802298571595915608294, 6605.463, -720.45, -4.028421, 0.008204099, 0.1022046, 107.369, 1.126331, 0.7905168, 0.7524404
 
5.02002, -0.003369032, -0.01657683, 5, 0, 0.0047084679250012723178486983, 6584.865, -720.45, -4.028421, 0.008204099, 0.1022046, 107.2064, 1.12633, 0.7905168, 0.7524404
 
5.03002, -0.003372682, -0.01661052, 5, 0, 0.0047326771934724464339618544, 6564.324, -720.45, -4.028421, 0.008204099, 0.1022046, 107.044, 1.126329, 0.7905168, 0.7524404
 
5.04002, -0.003379724, -0.01664424, 5, 0, 0.0047571441105066116980358926, 6543.845, -720.45, -4.028421, 0.008204099, 0.1022046, 106.8819, 1.126329, 0.7905168, 0.7524404
 
5.050021, -0.003380036, -0.01667804, 5, 0, 0.0047814614251493962602454182, 6523.422, -720.45, -4.028421, 0.008204099, 0.1022046, 106.7199, 1.126328, 0.7905168, 0.7524404
 
5.060021, -0.003413036, -0.01671184, 5, 0, 0.0048072609116330820083671107, 6503.062, -720.45, -4.028421, 0.008204099, 0.1022046, 106.5582, 1.126327, 0.7905168, 0.7524404
 
5.070021, -0.003438846, -0.01674597, 5, 0, 0.0048329675892258205412682186, 6482.762, -720.45, -4.028421, 0.008204099, 0.1022046, 106.3966, 1.126327, 0.7905168, 0.7524404
 
5.080021, -0.003449183, -0.01678036, 5, 0, 0.0048582088371563287893158938, 6462.519, -720.45, -4.028421, 0.008204099, 0.1022046, 106.2353, 1.126326, 0.7905168, 0.7524404
 
5.090022, -0.003460767, -0.01681485, 5, 0, 0.0048836467845274245991403487, 6442.337, -720.45, -4.028421, 0.008204099, 0.1022046, 106.0742, 1.126325, 0.7905168, 0.7524404
 
5.100022, -0.003462796, -0.01684946, 5, 0, 0.0049088256981281735729862105, 6422.211, -720.45, -4.028421, 0.008204099, 0.1022046, 105.9132, 1.126325, 0.7905168, 0.7524404
 
5.110022, -0.003469629, -0.01688409, 5, 0, 0.0049343287502436984768280614, 6402.146, -720.45, -4.028421, 0.008204099, 0.1022046, 105.7525, 1.126324, 0.7905168, 0.7524404
 
5.120022, -0.003472207, -0.01691878, 5, 0, 0.0049597847053100580769774847, 6382.137, -720.45, -4.028421, 0.008204099, 0.1022046, 105.5919, 1.126323, 0.7905168, 0.7524404
 
5.130023, -0.00346849, -0.01695351, 5, 0, 0.0049850910579849954190425558, 6362.188, -720.45, -4.028421, 0.008204099, 0.1022046, 105.4316, 1.126323, 0.7905168, 0.7524404
 
5.140023, -0.003458111, -0.01698819, 5, 0, 0.0050102159484999530219135127, 6342.296, -720.45, -4.028421, 0.008204099, 0.1022046, 105.2715, 1.126322, 0.7905168, 0.7524404
 
5.150023, -0.003447338, -0.01702277, 5, 0, 0.0050354017881373557671884114, 6322.463, -720.45, -4.028421, 0.008204099, 0.1022046, 105.1116, 1.126321, 0.7905168, 0.7524404
 
5.160023, -0.003471409, -0.01705725, 5, 0, 0.0050621833866166097841030118, 6302.687, -720.45, -4.028421, 0.008204099, 0.1022046, 104.9518, 1.126321, 0.7905168, 0.7524404
 
5.170023, -0.003500881, -0.01709196, 5, 0, 0.0050893916289528689812589661, 6282.966, -720.45, -4.028421, 0.008204099, 0.1022046, 104.7923, 1.12632, 0.7905168, 0.7524404
 
5.180024, -0.003527709, -0.01712697, 5, 0, 0.0051166926801801169498553445, 6263.305, -720.45, -4.028421, 0.008204099, 0.1022046, 104.6329, 1.126319, 0.7905168, 0.7524404
 
5.190024, -0.003541236, -0.01716224, 5, 0, 0.0051436169550141117492787004, 6243.699, -720.45, -4.028421, 0.008204099, 0.1022046, 104.4738, 1.126319, 0.7905168, 0.7524404
 
5.200024, -0.003559113, -0.01719766, 5, 0, 0.0051708916873021280243232021, 6224.152, -720.45, -4.028421, 0.008204099, 0.1022046, 104.3148, 1.126318, 0.7905168, 0.7524404
 
5.210024, -0.003568185, -0.01723325, 5, 0, 0.0051979572532836048827505613, 6204.661, -720.45, -4.028421, 0.008204099, 0.1022046, 104.1561, 1.126317, 0.7905168, 0.7524404
 
5.220025, -0.003573322, -0.01726893, 5, 0, 0.0052249992707405198674416264, 6185.225, -720.45, -4.028421, 0.008204099, 0.1022046, 103.9975, 1.126316, 0.7905168, 0.7524404
 
5.230025, -0.003589909, -0.01730466, 5, 0, 0.0052526826391902498282559539, 6165.848, -720.45, -4.028421, 0.008204099, 0.1022046, 103.8392, 1.126316, 0.7905168, 0.7524404
 
5.240025, -0.003592505, -0.01734056, 5, 0, 0.0052799227412950665065216703, 6146.525, -720.45, -4.028421, 0.008204099, 0.1022046, 103.681, 1.126315, 0.7905168, 0.7524404
 
5.250025, -0.003603623, -0.01737649, 5, 0, 0.0053076739849038953811689765, 6127.258, -720.45, -4.028421, 0.008204099, 0.1022046, 103.523, 1.126314, 0.7905168, 0.7524404
 
5.260026, -0.0036139, -0.01741252, 5, 0, 0.0053355471267576006885508863, 6108.045, -720.45, -4.028421, 0.008204099, 0.1022046, 103.3652, 1.126314, 0.7905168, 0.7524404
 
5.270026, -0.003632613, -0.01744866, 5, 0, 0.0053639563438471941978485516, 6088.89, -720.45, -4.028421, 0.008204099, 0.1022046, 103.2077, 1.126313, 0.7905168, 0.7524404
 
5.280026, -0.003642464, -0.01748499, 5, 0, 0.0053921536242156615831531707, 6069.79, -720.45, -4.028421, 0.008204099, 0.1022046, 103.0503, 1.126312, 0.7905168, 0.7524404
 
